Date,YAHOO/MMM,YAHOO/AXP,YAHOO/AAPL,YAHOO/BA,YAHOO/CAT,YAHOO/CVX,YAHOO/CSCO,YAHOO/KO,YAHOO/DD,YAHOO/XOM,YAHOO/GE,YAHOO/HD,YAHOO/INTC,YAHOO/IBM,YAHOO/JNJ,YAHOO/JPM,YAHOO/UNH,YAHOO/MCD,YAHOO/MRK,YAHOO/MSFT,YAHOO/NKE,YAHOO/PFE,YAHOO/PG,YAHOO/TRV,YAHOO/UTX,YAHOO/VZ,YAHOO/WMT,YAHOO/DIS,YAHOO/T,YAHOO/ABX
1990-01-02,9.95544,5.70032,1.17236,12.54912,4.1212800000000005,7.11768,,2.907,9.01443,5.9332400000000005,2.74264,1.3537299999999999,0.81174,15.676379999999998,4.29477,4.293069999999999,,5.60979,5.7055,0.43855,1.44315,1.47092,4.88272,7.214119999999999,3.9841,8.34304,4.35152,7.3681399999999995,5.401619999999999,6.12571
1990-01-03,10.06365,5.76161,1.18023,12.8552,4.165030000000001,7.00184,,2.8650700000000002,9.023430000000001,5.8739099999999995,2.7375,1.3582100000000001,0.78919,15.81635,4.31269,4.43617,,5.5494699999999995,5.796209999999999,0.44101999999999997,1.4111,1.4761,4.87406,7.2592,3.9392400000000003,8.32475,4.35152,7.38409,5.30777,5.93124
1990-01-04,10.14095,5.70032,1.18416,12.80418,4.18253,6.911739999999999,,2.85109,9.01443,5.81458,2.7221,1.3671799999999998,0.8061,15.996310000000001,4.32166,4.45406,,5.44894,5.7055,0.45398999999999995,1.3822299999999998,1.4994100000000001,4.77883,7.39447,3.9302599999999996,8.08273,4.3284400000000005,7.376110000000001,5.246659999999999,6.22294
1990-01-05,9.9709,5.6390199999999995,1.1880899999999999,12.625639999999999,4.156280000000001,6.80877,,2.8278,8.94238,5.78491,2.6964200000000003,1.34924,0.80047,15.956320000000002,4.27683,4.47195,,5.3484,5.58758,0.44288,1.42392,1.4864600000000001,4.69225,7.36441,3.9302599999999996,7.8979800000000004,4.28227,7.40003,4.99381,6.61188
1990-01-08,10.2337,5.59816,1.1959600000000001,12.77868,4.1300300000000005,6.873130000000001,,2.88836,8.996410000000001,5.8739099999999995,2.71182,1.3358,0.81174,16.0563,4.34856,4.47195,,5.44894,5.66015,0.44966000000000006,1.4175,1.47351,4.77883,7.39447,3.94821,7.9626399999999995,4.339980000000001,7.46357,5.07809,6.46603
1990-01-09,10.2337,5.475569999999999,1.18416,12.625639999999999,4.10378,6.8216399999999995,,2.8650700000000002,9.04144,5.755240000000001,2.6553299999999997,1.2999399999999999,0.83429,15.896329999999999,4.2140699999999995,4.3288400000000005,,5.40872,5.61479,0.44843,1.39184,1.44244,4.77883,7.42453,3.90334,7.740939999999999,4.22455,7.455589999999999,4.9622,6.660489999999999
1990-01-10,10.17187,5.43471,1.13301,12.67665,4.1125300000000005,6.8216399999999995,,2.8464400000000003,8.96039,5.78491,2.66046,1.3089,0.81174,15.83635,4.15131,4.31096,,5.30819,5.54223,0.43608,1.38544,1.46833,4.8048,7.39447,3.88539,7.537719999999999,4.22455,7.21612,4.82524,6.709110000000001
1990-01-11,10.264619999999999,5.51644,1.0858,12.49811,4.1125300000000005,6.834510000000001,,2.8464400000000003,9.06846,5.81458,2.66046,1.31787,0.81174,15.97631,4.2051,4.25729,,5.2679800000000006,5.58758,0.42743000000000003,1.37903,1.4528,4.87406,7.319319999999999,3.8764199999999995,7.56543,4.27072,7.21612,4.867380000000001,6.85496
1990-01-12,9.92453,5.39384,1.0858,12.243039999999999,4.04253,6.615710000000001,,2.7439400000000003,8.87934,5.66625,2.5937,1.2685600000000001,0.79482,15.65639,4.07958,4.22152,,5.16744,5.4515199999999995,0.42558,1.37261,1.4269,4.72245,7.154,3.77771,7.24212,4.10913,7.00858,4.71989,6.80634
1990-01-15,9.89361,5.373419999999999,1.0779299999999998,12.11551,4.02503,6.654319999999999,,2.6973599999999998,8.83432,5.74041,2.57315,1.25512,0.80047,15.69638,4.061640000000001,4.22152,,5.10712,5.31546,0.42558,1.38544,1.42431,4.73988,7.09388,3.7508,7.269830000000001,4.051419999999999,7.016560000000001,4.64614,6.85496
1990-01-16,10.01728,5.29169,1.09761,12.21754,4.01095,6.78303,,2.72065,8.87934,5.71074,2.59883,1.27305,0.8455600000000001,16.01631,4.061640000000001,4.20363,,5.16744,5.30639,0.43855,1.40468,1.43984,4.80087,7.123939999999999,3.7418199999999997,7.34373,4.12067,7.14428,4.74096,6.9522
1990-01-17,10.032739999999999,5.18954,1.04646,12.29405,3.86142,6.74442,,2.70202,8.76227,5.62175,2.5885599999999998,1.3089,0.8483799999999999,15.81635,4.02578,4.18574,,5.16744,5.22475,0.43237,1.38544,1.43984,4.77473,7.0037,3.73285,7.24212,4.0745,7.03252,4.61453,6.9522
1990-01-18,10.00182,5.18954,1.01892,12.243039999999999,3.89661,6.7959,,2.68804,8.82531,5.69591,2.61424,1.3537299999999999,0.8399200000000001,15.916329999999999,4.061640000000001,4.14997,,5.18755,5.29732,0.46943,1.4111,1.46315,4.84443,7.0037,3.7059300000000004,7.22365,4.00525,7.00858,4.6988199999999996,6.7577300000000005
1990-01-19,10.00182,5.1691,1.0779299999999998,12.42159,3.87901,6.89887,,2.70667,8.93338,5.77008,2.6656,1.37614,0.85401,15.77636,4.11544,4.13208,,5.12723,5.3336,0.46511,1.43675,1.46056,4.80958,6.9435899999999995,3.78669,7.29755,4.01679,6.992610000000001,4.71989,6.61188
1990-01-22,9.66173,4.98522,1.04646,12.09,3.83503,6.62858,,2.62748,8.61819,5.57725,2.5834200000000003,1.34476,0.82865,15.45643,3.9719900000000004,4.00686,,4.98648,5.14312,0.44843,1.43035,1.43725,4.6963099999999995,6.733169999999999,3.69696,6.965,3.9129099999999997,6.7691,4.58293,6.46603
1990-01-23,9.61535,5.04652,1.0622,12.03899,3.88781,6.74442,,2.6461099999999997,8.75327,5.59208,2.57829,1.3671799999999998,0.82865,15.476429999999999,3.9630199999999998,3.89954,,5.06691,5.21568,0.44348999999999994,1.43035,1.41913,4.60918,6.67306,3.7149,7.07585,3.9129099999999997,6.697260000000001,4.61453,6.61188
1990-01-24,9.64627,5.00565,1.07007,12.16652,3.92299,6.73154,,2.63213,8.51012,5.57725,2.59883,1.3671799999999998,0.85683,15.5964,3.89129,3.91742,,4.98648,5.27011,0.44843,1.37903,1.43208,4.6179,6.643,3.69696,7.02043,3.9359900000000003,6.73717,4.64614,6.61188
1990-01-25,9.41439,4.88307,1.074,11.83494,3.87901,6.654319999999999,,2.5622599999999998,8.077860000000001,5.45858,2.54747,1.32683,0.8624700000000001,15.33646,3.8016300000000003,3.88165,,4.9663699999999995,5.17033,0.44843,1.3597700000000001,1.41136,4.3739300000000005,6.688089999999999,3.62517,6.992710000000001,3.86674,6.673310000000001,4.49864,6.7577300000000005
1990-01-26,9.39893,4.88307,1.03072,11.809439999999999,3.86142,6.62858,,2.51567,8.077860000000001,5.54758,2.5680099999999997,1.31339,0.87375,15.496429999999998,3.7926599999999997,3.79221,,5.02669,5.22475,0.44843,1.37261,1.40359,4.4000699999999995,6.67306,3.5892800000000005,7.011189999999999,3.88982,6.65734,4.4565,6.709110000000001
1990-01-29,9.42985,4.9035,1.04646,11.707410000000001,3.84383,6.62858,,2.54362,8.077860000000001,5.57725,2.5372,1.29098,0.8624700000000001,15.556410000000001,3.7926599999999997,3.7027699999999997,,5.02669,5.23382,0.45214,1.33412,1.41913,4.36522,6.643,3.59825,7.029660000000001,3.9129099999999997,6.76112,4.44597,6.85496
1990-01-30,9.47622,4.84221,1.07007,11.88596,3.83503,6.7058,,2.46908,8.10488,5.57725,2.5372,1.25512,0.8512,15.556410000000001,3.7299,3.6133300000000004,,5.02669,5.19754,0.4509,1.28922,1.40359,4.3739300000000005,6.4927,3.5892800000000005,7.00195,3.87828,6.705239999999999,4.40382,6.9522
1990-01-31,9.66173,4.86263,1.07007,12.09,3.89661,6.886,,2.56692,8.18593,5.57725,2.5577400000000003,1.2596,0.89066,15.77636,3.7568,3.68488,,5.24787,5.2429,0.45708000000000004,1.29564,1.41913,4.46106,6.46265,3.58031,7.22365,3.9359900000000003,6.649360000000001,4.4565,6.61188
1990-02-01,9.63081,4.9035,1.05826,12.49811,3.9054,6.86026,,2.5622599999999998,8.10488,5.57725,2.5372,1.2640799999999999,0.8793799999999999,15.636389999999999,3.82853,3.7206599999999996,,5.3283,5.22475,0.46326000000000006,1.24432,1.42949,4.50462,6.79329,3.6072300000000004,7.251360000000001,3.88982,6.4977,4.53025,6.80634
1990-02-02,9.66173,4.92393,1.0779299999999998,12.702160000000001,3.9142,6.911739999999999,,2.58555,8.077860000000001,5.681080000000001,2.5372,1.3044200000000001,0.89066,15.73637,3.9181800000000004,3.73855,,5.3484,5.26103,0.46326000000000006,1.29564,1.43725,4.53948,6.88347,3.5892800000000005,7.232880000000001,3.87828,6.68928,4.58293,6.80634
1990-02-05,9.862689999999999,4.92393,1.10154,12.8807,3.88781,6.95035,,2.57623,8.077860000000001,5.69591,2.5372,1.32235,0.9019299999999999,16.13478,3.89129,3.7206599999999996,,5.3886199999999995,5.22475,0.46571999999999997,1.34695,1.44719,4.574330000000001,7.0037,3.6431199999999997,7.1128,3.8551900000000003,6.888839999999999,4.64614,7.19528
1990-02-06,9.80086,4.7809099999999995,1.0936700000000001,12.95722,3.8702199999999998,6.911739999999999,,2.5622599999999998,8.077860000000001,5.6778900000000005,2.54747,1.32683,0.9019299999999999,16.357470000000003,3.87336,3.7027699999999997,,5.3283,5.124969999999999,0.46448999999999996,1.34053,1.4289,4.53948,7.123939999999999,3.58031,6.90958,3.84365,6.87287,4.51971,7.43836
1990-02-07,10.00182,4.9035,1.04646,12.95722,3.88781,7.06262,,2.59021,8.34802,5.768009999999999,2.57315,1.36269,0.9075700000000001,16.701620000000002,3.92715,3.7206599999999996,,5.44894,5.27918,0.46079,1.33412,1.41584,4.59176,7.13897,3.58031,6.85415,3.9475300000000004,6.96068,4.55132,7.19528
1990-02-08,10.09457,4.82177,1.03859,12.753169999999999,3.94938,7.30974,,2.58555,8.293989999999999,5.78303,2.5885599999999998,1.33131,0.9132,16.64089,3.99888,3.7206599999999996,,5.3283,5.27918,0.46571999999999997,1.34695,1.42629,4.56562,7.13897,3.5533900000000003,6.78025,3.92445,6.96068,4.38275,7.292510000000001
1990-02-09,10.032739999999999,4.7809099999999995,1.0779299999999998,12.72767,3.92299,7.19268,,2.57157,8.38135,5.79805,2.59883,1.34924,0.9075700000000001,16.6004,4.02578,3.7027699999999997,,5.30819,5.28825,0.46696000000000004,1.3597700000000001,1.40016,4.6179,7.108910000000001,3.59825,6.8449100000000005,4.02833,6.92875,4.46704,7.19528
1990-02-12,9.95544,4.76048,1.07007,12.76355,3.89661,7.04961,,2.55294,8.38135,5.66287,2.5577400000000003,1.32235,0.88502,16.37771,3.99888,3.7206599999999996,,5.22776,5.23382,0.4682,1.35337,1.4080000000000001,4.53948,6.88347,3.5892800000000005,6.80797,3.95908,6.84094,4.42489,7.38975
1990-02-13,10.01728,4.7809099999999995,1.0858,12.737910000000001,3.89661,7.11464,,2.49704,8.35405,5.6778900000000005,2.55261,1.32235,0.8963,16.721870000000003,3.96571,3.68488,,5.24787,5.17033,0.4682,1.3597700000000001,1.4132200000000001,4.53948,6.80832,3.6521,6.78025,3.97062,6.87287,4.46704,7.341130000000001
1990-02-14,9.90907,4.74005,1.0779299999999998,13.01984,3.9054,7.24471,,2.50169,8.408660000000001,5.64785,2.5577400000000003,1.32683,0.9019299999999999,16.80285,4.00177,3.77432,,5.18755,5.17033,0.46943,1.35017,1.42106,4.574330000000001,6.88347,3.67004,6.78025,3.97062,6.9686699999999995,4.48811,7.2439
1990-02-15,10.01728,4.65833,1.0779299999999998,13.01984,3.9317900000000003,7.2317,,2.59021,8.408660000000001,5.8281,2.57315,1.32683,0.9075700000000001,16.80285,4.0648599999999995,3.8637599999999996,,5.28808,5.27918,0.47931999999999997,1.37903,1.42367,4.64403,7.033760000000001,3.7238800000000003,6.80797,4.01679,7.0405,4.593459999999999,7.146660000000001
1990-02-16,9.967989999999999,4.74005,1.0656299999999999,12.891689999999999,3.9581800000000005,7.27072,,2.55294,8.35405,5.768009999999999,2.54747,1.3044200000000001,0.9019299999999999,16.76236,4.00177,3.88165,,5.20766,5.18847,0.48426,1.39184,1.3871,4.66146,7.033760000000001,3.70215,6.72483,3.95908,7.00858,4.57239,7.04943
1990-02-20,9.765189999999999,4.6174599999999995,1.0577299999999998,12.60977,3.9405900000000003,7.20569,,2.55294,8.24485,5.6929099999999995,2.50125,1.28201,0.87375,16.66113,3.9296599999999997,3.77432,,5.12723,5.14312,0.49538000000000004,1.38544,1.35837,4.54819,7.033760000000001,3.61164,6.44771,3.8551900000000003,6.88085,4.46704,7.68145
1990-02-21,9.656,4.57659,1.07352,12.40473,3.99336,7.12765,,2.55294,8.13565,5.72295,2.48584,1.32235,0.87656,16.985039999999998,3.8755800000000002,3.7564300000000004,,5.02669,5.09776,0.47498999999999997,1.37903,1.3322399999999999,4.50462,7.033760000000001,3.60258,6.41076,3.84365,6.82498,4.43543,7.7786800000000005
1990-02-22,9.6716,4.5153099999999995,1.0419399999999999,12.43036,4.04614,7.07562,,2.5249900000000003,8.19025,5.66287,2.49611,1.35483,0.87375,16.721870000000003,3.83052,3.7027699999999997,,5.02669,5.06148,0.47623000000000004,1.37903,1.2382,4.4000699999999995,7.09388,3.58448,6.40152,3.78594,6.79305,4.43543,7.68145
1990-02-23,9.7028,4.57659,1.0498399999999999,12.30221,4.0637300000000005,6.95856,,2.5343,8.16295,5.66287,2.48584,1.31445,0.8681,16.62065,3.75841,3.64911,,4.946269999999999,4.93449,0.48178000000000004,1.35337,1.17551,4.3565,7.06382,3.58448,6.41999,3.7513099999999997,6.68928,4.46704,7.43836
1990-02-26,9.81199,4.69919,1.07352,12.53288,4.160480000000001,7.11464,,2.58089,8.408660000000001,5.79805,2.51666,1.3638,0.89066,16.843329999999998,3.84855,3.7206599999999996,,5.06691,4.97077,0.49044,1.37903,1.17028,4.4000699999999995,7.06382,3.60258,6.5031300000000005,3.86674,6.856910000000001,4.51971,7.09805
1990-02-27,9.967989999999999,4.59703,1.0577299999999998,12.6354,4.23085,7.0236,,2.60419,8.46326,5.81307,2.54747,1.40866,0.89066,16.80285,3.84855,3.64911,,5.099480000000001,5.00706,0.48426,1.40468,1.23559,4.4000699999999995,7.06382,3.64785,6.56779,3.9937,6.936730000000001,4.61453,7.146660000000001
1990-02-28,9.99918,4.76048,1.07352,13.09673,4.266030000000001,6.98458,,2.62748,8.572460000000001,5.64785,2.55658,1.42661,0.9075700000000001,16.82309,3.86657,3.667,,5.07932,4.9617,0.48796000000000006,1.45599,1.23298,4.45235,7.27423,3.70215,6.64169,4.0629599999999995,6.992610000000001,4.61453,7.2439
1990-03-01,10.04598,4.74005,1.08141,13.3274,4.24845,7.06262,,2.6368,8.545160000000001,5.58776,2.5514099999999997,1.4311,0.9160200000000001,16.843329999999998,3.89361,3.64911,,5.07932,5.01612,0.49413999999999997,1.45599,1.25126,4.4175,7.27423,3.7383599999999997,6.71559,4.12067,6.9048,4.71989,7.43836
1990-03-02,10.15518,4.80134,1.0656299999999999,13.301770000000001,4.371580000000001,7.10164,,2.61816,8.572460000000001,5.6178,2.5824599999999998,1.4311,0.91884,16.985039999999998,3.96571,3.7206599999999996,,5.11964,5.05241,0.51267,1.40468,1.29045,4.4175,7.39447,3.74741,6.7433,4.1668400000000005,6.9686699999999995,4.82524,7.38975
1990-03-05,10.04598,4.49487,1.0893,13.3274,4.3891800000000005,7.0366,,2.61816,8.51786,5.55772,2.55658,1.4400700000000002,0.8991100000000001,17.00529,3.9026199999999998,3.77432,,5.15995,5.04876,0.52008,1.43675,1.24082,4.4175,7.39447,3.7836199999999995,6.76178,4.143759999999999,7.06445,4.80417,7.19528
1990-03-06,10.21757,4.45401,1.11299,13.37866,4.41557,7.12765,,2.66475,8.65436,5.66287,2.5824599999999998,1.49391,0.9160200000000001,17.12675,3.98374,3.8101,,5.15995,5.14918,0.51637,1.48806,1.27478,4.4175,7.39447,3.8107699999999998,6.918810000000001,4.22455,7.160239999999999,4.85685,7.146660000000001
1990-03-07,10.13958,4.55617,1.11693,13.55807,4.3891800000000005,7.15366,,2.6600900000000003,8.545160000000001,5.58776,2.59281,1.57466,0.9019299999999999,17.086270000000003,3.98374,3.8279900000000002,,5.01886,5.0761400000000005,0.50773,1.5329700000000002,1.26955,4.4175,7.33435,3.87414,6.85415,4.178380000000001,7.14428,4.80417,7.00081
1990-03-08,10.311169999999999,4.55617,1.16035,13.7631,4.3891800000000005,7.16667,,2.6973599999999998,8.73627,5.6178,2.60833,1.57466,0.90475,17.3292,4.02881,3.93531,,5.15995,5.039630000000001,0.52503,1.57144,1.28261,4.5307699999999995,7.37944,3.8831900000000004,6.92805,4.259180000000001,7.184189999999999,4.867380000000001,7.04943
1990-03-09,10.15518,4.57659,1.16429,13.89125,4.36279,7.11464,,2.69829,8.51786,5.5727400000000005,2.59281,1.55671,0.9132,17.24822,4.0107800000000005,3.8516800000000004,,5.1801,5.0031099999999995,0.5262600000000001,1.56502,1.2591,4.52205,7.36441,3.94655,6.863389999999999,4.259180000000001,7.080419999999999,4.80417,7.04943
1990-03-12,10.21757,4.57659,1.1564,13.737470000000002,4.31002,7.1406600000000005,,2.7029799999999997,8.708960000000001,5.58776,2.5824599999999998,1.57017,0.90475,17.450670000000002,3.9927599999999996,3.9433800000000003,,5.15995,5.0031099999999995,0.53491,1.5959299999999998,1.27216,4.46977,7.37944,3.9375,6.87263,4.29381,7.152260000000001,4.79364,7.09805
1990-03-13,10.21757,4.55617,1.16429,13.63495,4.23965,7.07562,,2.69361,8.49056,5.48262,2.5669299999999997,1.54325,0.8963,17.207729999999998,3.92065,3.9433800000000003,,5.099480000000001,4.90268,0.52503,1.5830600000000001,1.2382,4.46977,7.39447,3.94655,6.77101,4.2361,7.240060000000001,4.75149,7.38975
1990-03-14,10.18638,4.6174599999999995,1.16824,13.83999,4.23965,7.17968,,2.71235,8.49056,5.58776,2.60833,1.5522200000000002,0.8963,17.207729999999998,3.9747199999999996,3.9067,,5.11964,4.98485,0.53305,1.5959299999999998,1.22776,4.53948,7.33435,3.94655,6.69712,4.27072,7.367789999999999,4.67775,7.48698
1990-03-15,10.17078,4.57659,1.16035,13.81436,4.266030000000001,7.12765,,2.7076599999999997,8.49056,5.63282,2.61868,1.57914,0.90475,17.3292,4.10091,3.83333,,5.099480000000001,5.039630000000001,0.5484899999999999,1.5959299999999998,1.24082,4.50462,7.39447,3.9556,6.67864,4.29381,7.343839999999999,4.688280000000001,7.87591
1990-03-16,10.38917,4.6378900000000005,1.27085,14.30132,4.274830000000001,7.29674,,2.74514,8.59976,5.70793,2.64974,1.6015700000000002,0.9526600000000001,17.59238,4.12795,3.7599699999999996,,5.1397900000000005,5.16745,0.5633199999999999,1.60879,1.22253,4.6179,7.39447,4.0551699999999995,6.72483,4.36306,7.4077,4.70935,7.8273
1990-03-19,10.373569999999999,4.57659,1.33795,14.66014,4.32761,7.20569,,2.82478,8.545160000000001,5.70793,2.6859599999999997,1.67335,0.98085,17.65311,4.10992,3.79665,,5.280880000000001,5.17657,0.57568,1.67314,1.2564899999999999,4.705030000000001,7.39447,4.06422,6.78025,4.36954,7.38375,4.71989,7.7786800000000005
1990-03-20,10.56076,4.5153099999999995,1.3063799999999999,14.4551,4.30122,7.07562,,2.79198,8.545160000000001,5.6178,2.66526,1.6464299999999998,0.9695799999999999,17.49115,4.0648599999999995,3.68661,,5.22042,5.10353,0.55838,1.67314,1.26432,4.74859,7.36441,4.1094800000000005,6.72483,4.33486,7.399719999999999,4.66721,7.63283
1990-03-21,10.51396,4.53573,1.31427,14.58325,4.2836300000000005,7.0236,,2.77325,8.46326,5.55772,2.6549099999999997,1.62849,0.9554799999999999,17.36969,4.02881,3.6132400000000002,,5.1397900000000005,5.04876,0.55962,1.61523,1.24343,4.73988,7.36441,4.1094800000000005,6.69712,4.346419999999999,7.33586,4.6356,7.48698
1990-03-22,10.35797,4.35185,1.28664,14.60888,4.266030000000001,7.01059,,2.71703,8.32675,5.52768,2.6238599999999996,1.5926,0.9470299999999999,17.24822,3.9567,3.53988,,5.07932,5.02137,0.54973,1.60879,1.2199200000000001,4.65275,7.2592,4.06422,6.67864,4.242380000000001,7.14428,4.604,7.730060000000001
1990-03-23,10.38917,4.39271,1.334,15.01895,4.3364,6.99758,,2.77793,8.29945,5.5427,2.63939,1.6374600000000001,0.9583,17.00529,4.01979,3.68661,,5.05917,5.08528,0.54479,1.6281,1.2303600000000001,4.6876,7.304289999999999,4.1094800000000005,6.77101,4.30018,7.295939999999999,4.6356,7.584210000000001
1990-03-26,10.45156,4.39271,1.334,14.76266,4.354,6.91954,0.07574,2.7873,8.35405,5.4976400000000005,2.64974,1.6778400000000002,0.9611200000000001,16.86358,4.02881,3.5765599999999997,0.26909,5.05917,5.09441,0.55097,1.68602,1.23298,4.74859,7.07357,4.10043,6.79873,4.3233,7.208139999999999,4.604,6.85496
1990-03-27,10.56076,4.35185,1.3261100000000001,14.916429999999998,4.3364,6.94556,0.0773,2.82478,8.46326,5.60278,2.6859599999999997,1.68232,0.9695799999999999,16.924310000000002,4.118930000000001,3.55821,0.28344,5.1397900000000005,5.21309,0.55591,1.7632400000000001,1.2564899999999999,4.80958,6.982489999999999,4.09138,6.8911,4.36954,7.27998,4.6988199999999996,6.9522
1990-03-28,10.43597,4.31099,1.3024200000000001,14.942060000000001,4.31002,7.01059,0.07652,2.8435200000000003,8.408660000000001,5.55772,2.6859599999999997,1.65989,0.9583,17.147000000000002,4.118930000000001,3.53988,0.27626999999999996,5.1397900000000005,5.24961,0.5484899999999999,1.78255,1.28,4.80087,6.982489999999999,4.12758,6.90958,4.39266,7.240060000000001,4.75149,6.9522
1990-03-29,10.27997,4.27013,1.2984799999999999,14.83954,4.31002,7.0366,0.07652,2.8294599999999996,8.408660000000001,5.5427,2.67044,1.6464299999999998,0.94421,17.16724,4.08288,3.48485,0.27986,5.099480000000001,5.1857,0.54602,1.7568099999999998,1.29045,4.7573,7.1646399999999995,4.19095,6.90958,4.3811,7.152260000000001,4.7831,7.00081
1990-03-30,10.15518,4.20884,1.27085,14.7114,4.30122,7.0236,0.0734,2.80136,8.38135,5.55772,2.6600900000000003,1.64195,0.94139,17.18749,4.04683,3.4298300000000004,0.27986,5.11964,5.0761400000000005,0.5472600000000001,1.74393,1.26694,4.72245,7.195,4.14569,6.974239999999999,4.36954,7.09638,4.76203,7.04943
1990-04-02,10.17078,4.288,1.27085,14.63451,4.23085,6.97157,0.07182999999999999,2.8482,8.435960000000001,5.55772,2.64974,1.64195,0.9385700000000001,17.147000000000002,4.04683,3.3748,0.28344,5.099480000000001,5.14006,0.55097,1.7310599999999998,1.23298,4.7137400000000005,7.255719999999999,4.07327,7.0389,4.35797,7.09638,4.7831,7.04943
1990-04-03,10.26437,4.30861,1.31821,15.01895,4.2836300000000005,7.06262,0.07262,2.8950400000000003,8.46326,5.66287,2.6911400000000003,1.68232,0.9526600000000001,17.26847,4.15498,3.48485,0.28703,5.15995,5.23135,0.57321,1.78255,1.2199200000000001,4.82701,7.28608,4.11854,7.158980000000001,4.40421,7.264010000000001,4.87792,7.2439
1990-04-04,10.17078,4.37046,1.3024200000000001,14.76266,4.266030000000001,7.04961,0.07262,2.89973,8.32675,5.58776,2.6600900000000003,1.66438,0.9583,17.24822,4.0919,3.48485,0.28703,5.07932,5.2039599999999995,0.57814,1.79541,1.19118,4.7573,7.22536,4.1094800000000005,7.10699,4.42734,7.152260000000001,4.79816,7.2439
1990-04-05,10.20197,4.39107,1.27085,14.942060000000001,4.30122,7.08863,0.07222999999999999,2.90441,8.24485,5.55772,2.66526,1.68232,0.9470299999999999,17.18749,4.118930000000001,3.3748,0.29420999999999997,5.07932,5.267869999999999,0.56579,1.7632400000000001,1.18074,4.79216,7.22536,4.10043,7.041530000000001,4.47358,7.295939999999999,4.8514800000000005,7.2439
1990-04-06,10.24877,4.39107,1.25902,14.942060000000001,4.24845,7.06262,0.07105,2.91847,8.27215,5.5427,2.66526,1.6912900000000002,0.93294,17.147000000000002,4.118930000000001,3.3564599999999998,0.2978,5.03901,5.31352,0.56455,1.7182,1.20163,4.783440000000001,7.255719999999999,4.09138,7.078939999999999,4.47358,7.2812399999999995,4.8728,7.43836
1990-04-09,10.21757,4.41169,1.2984799999999999,14.83954,4.23965,7.06262,0.07027,2.96999,8.408660000000001,5.52768,2.67044,1.6957799999999998,0.93576,17.086270000000003,4.19104,3.41149,0.29062,5.1397900000000005,5.35917,0.56579,1.70212,1.2173,4.86186,7.22536,4.09138,7.060239999999999,4.50825,7.27325,4.91545,7.19528
1990-04-10,10.27997,4.5147699999999995,1.3024200000000001,14.78829,4.23965,7.0366,0.06871000000000001,3.00279,8.46326,5.52768,2.66526,1.6957799999999998,0.9526600000000001,17.147000000000002,4.19104,3.41149,0.28344,5.20026,5.38656,0.58308,1.74393,1.20686,4.9402800000000004,7.28608,4.13663,7.041530000000001,4.53137,7.28923,4.9581,7.09805
1990-04-11,10.26437,4.597230000000001,1.3419,14.865179999999999,4.23965,6.85451,0.06871000000000001,2.9981,8.435960000000001,5.48262,2.6859599999999997,1.68232,0.96394,17.22798,4.20005,3.4298300000000004,0.29062,5.1801,5.39569,0.59791,1.7375099999999999,1.2120799999999998,4.93156,7.28608,4.09138,7.097639999999999,4.62385,7.3531699999999995,4.9581,6.9522
1990-04-12,10.373569999999999,4.65908,1.3655700000000002,14.99332,4.23085,6.94556,0.0695,3.01684,8.545160000000001,5.4976400000000005,2.73254,1.68681,0.9583,17.349439999999998,4.2270900000000005,3.5949,0.30138000000000004,5.260730000000001,5.45959,0.59667,1.75037,1.2303600000000001,4.966419999999999,7.316439999999999,4.11854,7.2005,4.75101,7.32919,5.01141,7.00081
1990-04-16,10.38917,4.72092,1.3813600000000001,15.01895,4.23965,6.98458,0.0695,3.0121599999999997,8.51786,5.48262,2.76359,1.68232,0.9583,17.95678,4.20907,3.53988,0.2978,5.30104,5.40482,0.60038,1.7632400000000001,1.23559,4.99798,7.28608,4.17284,7.30337,4.72788,7.305219999999999,5.02208,7.00081
1990-04-17,10.38917,4.824,1.3655700000000002,14.96769,4.25202,6.94556,0.07027,3.00747,8.62706,5.4976400000000005,2.76877,1.66438,0.9554799999999999,17.99726,4.26314,3.55821,0.2978,5.3212,5.38656,0.61273,1.79541,1.22776,5.00675,7.3467899999999995,4.15474,7.32207,4.67009,7.305219999999999,4.9581,6.903580000000001
1990-04-18,10.29557,4.76215,1.3655700000000002,14.66014,4.19899,6.81549,0.07105,2.96999,8.408660000000001,5.4676,2.7532400000000004,1.6374600000000001,0.92448,17.79482,4.2270900000000005,3.53988,0.29420999999999997,5.22042,5.4322099999999995,0.59914,1.7632400000000001,1.2303600000000001,4.92783,7.195,4.12758,7.25661,4.56605,7.20131,4.8514800000000005,7.04943
1990-04-19,10.24877,4.556,1.27085,14.58325,4.23435,6.81549,0.07182999999999999,2.89973,8.21755,5.52768,2.7221900000000003,1.66887,0.9075700000000001,17.67335,4.19104,3.50319,0.29420999999999997,5.1397900000000005,5.45047,0.58803,1.7246400000000002,1.23559,4.85769,7.22536,4.082330000000001,7.17245,4.55449,7.14537,4.77684,7.09805
1990-04-20,10.21757,4.63846,1.27085,14.4551,4.2785400000000005,6.75046,0.0695,2.87162,7.99914,5.5727400000000005,2.71184,1.6509200000000002,0.9019299999999999,17.71384,4.20005,3.41149,0.29062,5.07932,5.4322099999999995,0.5855600000000001,1.7182,1.2173,4.81384,7.04321,4.06422,7.1444,4.54293,7.16135,4.69154,6.709110000000001
